,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,se,label;
305,305.0,305.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,305,305,-7.4728037386538,AF;305,305.0,305.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,305,305,-7.4728037386538,AF
306,306.0,306.0,0.8,0.8,0.8,0.8,0.0,AF,306,306,-6.826353002115179,AF;306,306.0,306.0,0.8,0.8,0.8,0.8,0.0,AF,306,306,-6.826353002115179,AF
307,307.0,307.0,0.8,0.8,0.8,0.8,0.0,AF,307,307,-6.47889923396521,AF;307,307.0,307.0,0.8,0.8,0.8,0.8,0.0,AF,307,307,-6.47889923396521,AF
308,308.0,308.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,308,308,-7.474303203897198,AF;308,308.0,308.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,308,308,-7.474303203897198,AF
309,309.0,309.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,309,309,-6.917305504195204,AF;309,309.0,309.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,309,309,-6.917305504195204,AF
310,310.0,310.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,310,310,-6.9562801418157685,AF;310,310.0,310.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,310,310,-6.9562801418157685,AF
311,311.0,311.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,311,311,-6.118355142522297,AF;311,311.0,311.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,311,311,-6.118355142522297,AF
312,312.0,312.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,312,312,-7.52042259875308,AF;312,312.0,312.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,312,312,-7.52042259875308,AF
313,313.0,313.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,313,313,-7.222432530586868,AF;313,313.0,313.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,313,313,-7.222432530586868,AF
314,314.0,314.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,314,314,-6.969663160483707,AF;314,314.0,314.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,314,314,-6.969663160483707,AF
315,315.0,315.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,315,315,-7.374874313662927,AF;315,315.0,315.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,315,315,-7.374874313662927,AF
316,316.0,316.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,316,316,-7.553557006378582,AF;316,316.0,316.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,316,316,-7.553557006378582,AF
317,317.0,317.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,317,317,-6.945309292281463,AF;317,317.0,317.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,317,317,-6.945309292281463,AF
318,318.0,318.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,318,318,-7.422033532129159,AF;318,318.0,318.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,318,318,-7.422033532129159,AF
319,319.0,319.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,319,319,-7.282874107907116,AF;319,319.0,319.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,319,319,-7.282874107907116,AF
320,320.0,320.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,320,320,-7.281016204733227,AF;320,320.0,320.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,320,320,-7.281016204733227,AF
321,321.0,321.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,321,321,-7.5682011562085405,AF;321,321.0,321.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,321,321,-7.5682011562085405,AF
322,322.0,322.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,322,322,-7.1263196354563085,AF;322,322.0,322.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,322,322,-7.1263196354563085,AF
323,323.0,323.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,323,323,-7.406675921735386,AF;323,323.0,323.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,323,323,-7.406675921735386,AF
324,324.0,324.0,0.6,1.0,0.8,0.8,0.282842712474619,AF,324,324,-7.279609472373723,AF;324,324.0,324.0,0.6,1.0,0.8,0.8,0.282842712474619,AF,324,324,-7.279609472373723,AF
325,325.0,325.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,325,325,-8.049213582003764,AF;325,325.0,325.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,325,325,-8.049213582003764,AF
326,326.0,326.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,326,326,-7.240849292796959,AF;326,326.0,326.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,326,326,-7.240849292796959,AF
327,327.0,327.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,327,327,-7.603568890372414,AF;327,327.0,327.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,327,327,-7.603568890372414,AF
328,328.0,328.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF,328,328,-7.382630881762201,AF;328,328.0,328.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF,328,328,-7.382630881762201,AF
329,329.0,329.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,329,329,-7.336283755434702,AF;329,329.0,329.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,329,329,-7.336283755434702,AF
330,330.0,330.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,330,330,-7.6922663133643185,AF;330,330.0,330.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,330,330,-7.6922663133643185,AF
331,331.0,331.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,331,331,-7.005729186353519,AF;331,331.0,331.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,331,331,-7.005729186353519,AF
332,332.0,332.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,332,332,-7.042063093561641,AF;332,332.0,332.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,332,332,-7.042063093561641,AF
333,333.0,333.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,333,333,-7.928392344514704,AF;333,333.0,333.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,333,333,-7.928392344514704,AF
334,334.0,334.0,0.833,1.033,0.933,0.933,0.1414213562373094,AF,334,334,-6.688591463767502,AF;334,334.0,334.0,0.833,1.033,0.933,0.933,0.1414213562373094,AF,334,334,-6.688591463767502,AF
335,335.0,335.0,0.833,0.967,0.8999999999999999,0.8999999999999999,0.0947523086789973,AF,335,335,-7.234627537695466,AF;335,335.0,335.0,0.833,0.967,0.8999999999999999,0.8999999999999999,0.0947523086789973,AF,335,335,-7.234627537695466,AF
336,336.0,336.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,336,336,-6.695759088286269,AF;336,336.0,336.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,336,336,-6.695759088286269,AF
337,337.0,337.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,337,337,-5.9644502295586,AF;337,337.0,337.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,337,337,-5.9644502295586,AF
338,338.0,338.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,338,338,-7.040014966789808,AF;338,338.0,338.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,338,338,-7.040014966789808,AF
339,339.0,339.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF,339,339,-7.070145054419206,AF;339,339.0,339.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF,339,339,-7.070145054419206,AF
340,340.0,340.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,340,340,-6.972751808673405,AF;340,340.0,340.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,340,340,-6.972751808673405,AF
341,341.0,341.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,341,341,-7.623219894599845,AF;341,341.0,341.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,341,341,-7.623219894599845,AF
342,342.0,342.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,342,342,-7.585345484950478,AF;342,342.0,342.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,342,342,-7.585345484950478,AF
343,343.0,343.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,343,343,-7.059932634846886,AF;343,343.0,343.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,343,343,-7.059932634846886,AF
344,344.0,344.0,0.6,1.0,0.8,0.8,0.282842712474619,AF,344,344,-6.230613372802265,AF;344,344.0,344.0,0.6,1.0,0.8,0.8,0.282842712474619,AF,344,344,-6.230613372802265,AF
345,345.0,345.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,345,345,-6.800865344713914,AF;345,345.0,345.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,345,345,-6.800865344713914,AF
346,346.0,346.0,0.9,1.0,0.95,0.95,0.0707106781186547,AF,346,346,-6.566946276513483,AF;346,346.0,346.0,0.9,1.0,0.95,0.95,0.0707106781186547,AF,346,346,-6.566946276513483,AF
347,347.0,347.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,347,347,-7.096969836683241,AF;347,347.0,347.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,347,347,-7.096969836683241,AF
348,348.0,348.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,348,348,-7.454656391922673,AF;348,348.0,348.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,348,348,-7.454656391922673,AF
349,349.0,349.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,349,349,-7.103756840811934,AF;349,349.0,349.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,349,349,-7.103756840811934,AF
350,350.0,350.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,350,350,-6.902539285161605,AF;350,350.0,350.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,350,350,-6.902539285161605,AF
351,351.0,351.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,351,351,-6.848963691504761,AF;351,351.0,351.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,351,351,-6.848963691504761,AF
352,352.0,352.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,352,352,-7.665186078745446,AF;352,352.0,352.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,352,352,-7.665186078745446,AF
353,353.0,353.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,353,353,-6.788722325504041,AF;353,353.0,353.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,353,353,-6.788722325504041,AF
354,354.0,354.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,354,354,-7.016551412934867,AF;354,354.0,354.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,354,354,-7.016551412934867,AF
355,355.0,355.0,0.6,0.6,0.6,0.6,0.0,AF,355,355,-7.109131215799269,AF;355,355.0,355.0,0.6,0.6,0.6,0.6,0.0,AF,355,355,-7.109131215799269,AF
356,356.0,356.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,356,356,-7.076602122396364,AF;356,356.0,356.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,356,356,-7.076602122396364,AF
357,357.0,357.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,357,357,-7.3753921273687135,AF;357,357.0,357.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,357,357,-7.3753921273687135,AF
358,358.0,358.0,0.7,0.7,0.7,0.7,0.0,AF,358,358,-7.154502495847307,AF;358,358.0,358.0,0.7,0.7,0.7,0.7,0.0,AF,358,358,-7.154502495847307,AF
359,359.0,359.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,359,359,-6.300948914408778,AF;359,359.0,359.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,359,359,-6.300948914408778,AF
360,360.0,360.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,360,360,-7.016141828782938,AF;360,360.0,360.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,360,360,-7.016141828782938,AF
