,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,Unnamed: 0.1,se,label
541,541.0,541.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,541,541,-7.808494427992274,AF
542,542.0,542.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,542,542,-7.982573937763361,AF
543,543.0,543.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,543,543,,AF
544,544.0,544.0,0.6,1.0,0.8,0.8,0.282842712474619,AF,544,544,-7.941489874575401,AF
545,545.0,545.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,545,545,-7.4557197632022145,AF
546,546.0,546.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,546,546,-6.4790449138816655,AF
547,547.0,547.0,0.837,0.961,0.899,0.899,0.0876812408671318,AF,547,547,-7.707295681602943,AF
548,548.0,548.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,548,548,-7.389182339857417,AF
549,549.0,549.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,549,549,-7.330903722090889,AF
550,550.0,550.0,0.731,1.086,0.9085,0.9085,0.2510229073212244,AF,550,550,-8.18584936573352,AF
551,551.0,551.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,551,551,-7.048079543501093,AF
552,552.0,552.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,552,552,-7.856206680839033,AF
553,553.0,553.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,553,553,-8.073162308901209,AF
554,554.0,554.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,554,554,-7.796079460851222,AF
555,555.0,555.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,555,555,-7.341326424691331,AF
556,556.0,556.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,556,556,-7.999972664390837,AF
557,557.0,557.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,557,557,-7.745769022629346,AF
558,558.0,558.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,558,558,-8.128155675689632,AF
559,559.0,559.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,559,559,-7.560645205062527,AF
560,560.0,560.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,560,560,-7.40838030848172,AF
561,561.0,561.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,561,561,-7.847651330959198,AF
562,562.0,562.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,562,562,-7.82536636177049,AF
563,563.0,563.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,563,563,-7.587023976273812,AF
564,564.0,564.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,564,564,-7.917683247043068,AF
565,565.0,565.0,0.765,1.081,0.923,0.923,0.2234457428549489,AF,565,565,-7.968178394200352,AF
566,566.0,566.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,566,566,-7.636051697391728,AF
567,567.0,567.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,567,567,-7.702495965699208,AF
568,568.0,568.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF,568,568,-8.071248862698502,AF
569,569.0,569.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,569,569,-7.901012536642874,AF
570,570.0,570.0,0.7,0.7,0.7,0.7,0.0,AF,570,570,-7.9172786517501565,AF
571,571.0,571.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,571,571,-7.690352645542424,AF
572,572.0,572.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,572,572,-8.004007462670534,AF
573,573.0,573.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,573,573,-7.435556761974208,AF
574,574.0,574.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,574,574,-7.34597099536369,AF
575,575.0,575.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF,575,575,-7.718772446285986,AF
576,576.0,576.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF,576,576,-7.484461471804424,AF
577,577.0,577.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,577,577,-7.751454737946641,AF
578,578.0,578.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,578,578,-7.650090998009217,AF
579,579.0,579.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,579,579,-7.949075552580638,AF
580,580.0,580.0,0.6,0.6,0.6,0.6,0.0,AF,580,580,-7.742847410857046,AF
581,581.0,581.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,581,581,-7.5407773039036945,AF
582,582.0,582.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,582,582,-7.8848920823312545,AF
583,583.0,583.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,583,583,-7.567881715986306,AF
584,584.0,584.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,584,584,-7.709167982711853,AF
585,585.0,585.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,585,585,-7.693500597041326,AF
586,586.0,586.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,586,586,-7.8036569544223395,AF
587,587.0,587.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,587,587,-7.769089996704512,AF
588,588.0,588.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,588,588,-7.648479924502484,AF
589,589.0,589.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,589,589,-7.549960910083501,AF
590,590.0,590.0,0.7,0.7,0.7,0.7,0.0,AF,590,590,-7.618165754457847,AF
591,591.0,591.0,0.7,0.7,0.7,0.7,0.0,AF,591,591,-7.950420573247906,AF
592,592.0,592.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,592,592,-7.649554992246198,AF
593,593.0,593.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,593,593,-7.550409194579222,AF
594,594.0,594.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF,594,594,-7.641968611101137,AF
595,595.0,595.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,595,595,-7.446850040825887,AF
596,596.0,596.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF,596,596,-7.976428420433673,AF
597,597.0,597.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,597,597,-7.878084671121395,AF
598,598.0,598.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,598,598,-7.426241681255731,AF
599,599.0,599.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,599,599,-7.654733531858419,AF
600,600.0,600.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,600,600,-7.922939065259945,AF
601,601.0,601.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,601,601,-8.089061398003103,AF
602,602.0,602.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,602,602,-7.607819281943632,AF
603,603.0,603.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,603,603,-8.051694184823276,AF
604,604.0,604.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,604,604,-7.492026413834799,AF
605,605.0,605.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,605,605,-7.758757013732173,AF
606,606.0,606.0,0.8,0.8,0.8,0.8,0.0,AF,606,606,-7.841351991611036,AF
607,607.0,607.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,607,607,-7.695227836887667,AF
608,608.0,608.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,608,608,-7.634793298780946,AF
609,609.0,609.0,0.7,0.7,0.7,0.7,0.0,AF,609,609,-7.555572820011424,AF
610,610.0,610.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,610,610,-7.998477270924793,AF
611,611.0,611.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,611,611,-7.653842930663428,AF
612,612.0,612.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,612,612,-7.522523729146667,AF
613,613.0,613.0,0.865,0.869,0.867,0.867,0.0028284271247461,AF,613,613,-7.704645784681427,AF
614,614.0,614.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,614,614,-7.312765941959599,AF
615,615.0,615.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,615,615,-7.73085928974367,AF
616,616.0,616.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF,616,616,-7.399369445197762,AF
617,617.0,617.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,617,617,-7.240967075333893,AF
618,618.0,618.0,0.7,0.7,0.7,0.7,0.0,AF,618,618,-8.063904740760623,AF
619,619.0,619.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,619,619,-7.935114944421556,AF
620,620.0,620.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,620,620,-7.456092314070379,AF
621,621.0,621.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,621,621,-7.86031363061546,AF
622,622.0,622.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,622,622,-7.780049127234752,AF
623,623.0,623.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,623,623,-7.34258059578286,AF
624,624.0,624.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,624,624,-7.7759009755762705,AF
625,625.0,625.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,625,625,-7.768332218680991,AF
626,626.0,626.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,626,626,-7.467259686019837,AF
627,627.0,627.0,0.7,1.2,0.95,0.95,0.3535533905932738,AF,627,627,-7.677641702400158,AF
628,628.0,628.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,628,628,-8.017412469261858,AF
629,629.0,629.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,629,629,-7.591640535699471,AF
630,630.0,630.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,630,630,-7.456829827873462,AF
631,631.0,631.0,0.851,0.965,0.908,0.908,0.0806101730552664,AF,631,631,-7.848791582553082,AF
632,632.0,632.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF,632,632,-7.536470487036516,AF
633,633.0,633.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF,633,633,-7.920164679349858,AF
